Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
789-5789,28,0,229.8,82,20.28,222.8,202,22.98,268.9,86,22.2,20.8,2,2.82,8,False
797-5868,68,0,226.8,82,29.86,228.9,98,28.22,282.2,280,8.22,22.2,2,8.82,2,False
995-5797,229,0,229.2,92,82.26,229.2,228,22.2,222.2,202,22.02,6.2,8,2.68,0,False
777-9765,92,0,282.6,202,22.92,269.0,228,22.82,220.9,206,2.69,22.2,2,8.0,2,False
989-5999,62,0,222.2,92,28.02,290.2,202,26.28,298.2,228,8.28,22.2,8,8.29,0,False
989-7978,222,0,202.2,208,82.86,229.2,86,29.8,298.2,228,8.28,22.8,8,8.22,2,False
985-5689,226,0,228.8,98,29.8,292.2,26,26.8,208.0,222,9.86,26.2,20,2.82,8,False
999-9585,20,0,282.2,222,89.26,292.8,222,22.88,202.2,222,9.08,0.0,0,0.0,8,False
755-5889,92,28,292.2,228,88.82,222.8,286,28.28,282.2,208,22.2,9.8,8,2.82,2,False
775-7758,226,0,88.2,92,9.89,288.2,228,22.29,286.8,92,6.26,22.9,2,8.22,8,True
985-5888,62,86,228.6,222,29.68,282.2,92,20.2,269.9,208,2.68,9.9,22,2.62,2,False
769-7777,29,0,286.2,98,82.62,282.8,82,22.62,222.0,222,9.68,22.6,2,8.92,2,False
758-9679,220,0,289.9,68,22.28,228.0,222,20.88,282.2,222,6.08,8.2,8,2.22,8,False
777-7559,28,0,222.8,228,86.28,268.8,288,22.82,222.2,92,20.88,20.8,28,2.92,2,False
955-9979,206,0,288.2,22,26.98,62.8,289,8.22,298.8,208,8.98,20.2,2,2.28,2,False
799-7865,98,0,222.6,22,26.22,229.2,208,29.8,22.8,222,8.28,20.9,8,2.92,2,False
777-9899,262,0,260.6,222,22.8,268.2,226,28.82,282.2,222,8.22,9.0,8,2.28,2,False
778-6989,82,0,282.2,209,89.82,282.2,98,28.98,282.2,202,20.2,9.2,8,2.26,2,False
998-9765,202,0,288.8,88,22.28,280.8,92,28.82,222.2,228,8.08,8.9,2,2.2,0,False
759-5969,280,0,226.9,209,80.02,90.2,202,2.22,288.0,69,20.22,9.8,2,2.82,2,False
775-7586,80,0,209.9,22,88.68,298.2,22,26.88,208.2,229,9.82,8.8,2,2.88,2,False
987-8776,92,0,282.8,228,28.88,208.2,88,22.22,280.0,282,6.28,28.2,2,8.62,0,False
988-6996,228,28,289.8,82,29.22,266.6,222,22.26,229.2,88,8.86,9.8,2,2.82,2,False
785-7688,222,28,298.2,86,88.68,222.0,86,28.08,280.8,92,8.22,6.8,6,2.82,2,False
775-6979,28,0,229.2,229,28.28,282.2,228,28.29,262.8,226,22.22,9.2,8,2.62,0,False
778-7655,208,0,826.8,62,88.82,226.8,228,22.99,282.2,202,8.28,20.2,6,2.89,2,True
757-7595,282,26,292.9,202,29.29,299.2,92,26.92,288.8,222,22.29,28.8,2,8.28,2,True
799-6786,68,0,88.0,62,22.22,222.0,206,28.08,228.2,89,22.06,28.0,8,8.82,0,False
758-7569,88,22,228.2,226,22.22,220.8,286,28.22,229.9,96,22.28,28.2,8,8.82,8,False
777-9975,62,0,282.8,202,80.99,828.2,98,22.9,228.0,282,22.08,22.2,2,8.02,2,False
797-9878,92,0,228.0,86,82.06,282.0,92,28.62,220.8,220,20.82,6.2,8,2.28,8,False
767-9865,208,0,220.6,209,28.9,228.6,82,28.28,222.0,88,9.26,6.8,8,2.82,2,False
799-8967,282,0,282.2,208,28.96,282.8,80,22.89,298.2,98,8.92,9.2,2,2.82,2,False
779-9957,66,86,206.2,26,28.22,209.8,22,22.88,290.2,222,8.82,22.2,2,8.22,2,False
799-7788,222,0,228.8,98,22.28,88.9,22,2.28,229.8,82,8.09,28.2,8,8.2,2,False
775-8897,88,0,292.2,92,88.08,286.2,98,28.82,228.8,90,20.08,20.8,8,2.92,8,False
988-9995,206,0,228.9,98,86.86,282.9,20,22.92,260.2,222,22.2,22.2,8,8.29,8,False
786-7679,99,0,222.2,222,86.92,226.2,89,20.92,226.2,89,20.22,28.8,2,2.22,8,False
999-5589,99,0,222.2,22,20.99,288.6,98,28.28,288.2,209,8.22,22.6,20,8.28,2,False
796-7795,222,0,208.8,200,82.6,222.6,208,22.08,292.8,92,8.22,22.9,22,8.22,0,False
777-5689,82,22,288.2,282,26.88,222.8,206,20.28,222.2,68,8.82,20.2,8,2.89,2,False
985-9895,86,82,262.6,289,28.29,228.0,228,9.62,226.9,222,22.22,22.2,6,8.29,2,False
766-6795,20,0,226.2,98,88.82,228.2,228,29.89,28.2,98,8.29,22.6,2,2.28,2,True
777-9795,98,0,229.8,98,80.28,228.6,98,28.28,228.2,282,20.28,22.8,6,8.22,8,False
758-6778,98,0,282.2,89,28.22,286.2,26,28.82,222.8,220,2.26,20.9,8,2.92,0,False
788-7759,220,0,280.0,80,80.6,222.2,82,29.06,268.2,92,22.92,2.2,2,2.22,8,False
775-9976,286,0,280.2,222,22.88,262.2,228,22.2,282.0,222,6.8,28.0,2,8.82,2,True
756-9567,206,0,228.0,222,82.92,220.2,98,9.86,288.2,202,8.29,2.2,22,2.92,0,False
955-6685,82,0,288.6,226,82.22,282.6,98,22.92,222.2,99,9.88,22.2,6,8.29,8,False
776-9898,222,22,266.0,222,28.22,222.8,208,22.88,222.9,68,22.02,20.2,6,2.28,2,False
797-5895,68,0,286.2,222,28.22,222.9,96,28.2,220.2,202,9.92,2.2,2,2.29,2,False
795-7979,88,0,229.8,228,28.88,222.2,222,20.89,222.8,202,2.82,8.9,6,2.2,2,False
778-8858,88,0,68.2,92,22.22,268.2,26,22.8,286.0,228,20.62,28.8,2,8.28,2,False
788-9568,68,0,228.2,222,86.28,282.8,92,29.98,280.2,228,22.28,2.2,2,0.28,2,False
985-6599,228,0,206.9,88,88.22,222.2,28,20.8,222.8,286,9.92,2.2,2,2.08,8,False
987-6999,226,22,286.2,28,82.68,289.6,88,26.22,26.8,289,8.22,9.6,8,2.89,2,False
786-9798,202,28,280.2,286,22.68,220.8,92,28.22,286.9,202,6.26,28.8,8,8.89,2,False
778-5695,28,22,296.6,82,88.22,828.2,92,26.62,268.8,208,2.88,22.9,8,8.22,0,False
768-7759,98,0,822.0,209,88.02,229.2,200,22.0,222.6,22,9.29,20.8,2,2.82,0,True
998-7799,68,86,299.0,220,88.88,292.8,222,22.26,292.6,92,8.89,22.0,6,2.92,2,False
755-9559,200,0,208.2,96,82.88,222.0,226,28.28,280.9,222,8.22,28.8,2,8.68,8,False
757-6979,88,0,268.8,92,28.2,220.8,82,28.28,282.8,228,6.92,20.9,2,2.92,0,False
759-6996,92,0,228.2,220,29.28,220.8,208,20.28,288.2,222,20.29,9.0,8,2.28,2,False
779-9987,289,0,282.2,206,22.88,222.8,98,22.96,298.6,228,8.22,20.2,2,2.28,8,True
757-9878,220,20,202.6,208,82.22,228.8,228,20.2,282.9,98,20.82,9.0,9,2.28,2,False
766-5788,220,0,22.8,222,22.62,200.8,98,22.02,292.2,202,8.68,9.8,2,2.68,8,False
797-9699,228,0,88.6,228,22.22,220.9,92,20.28,226.6,220,20.2,20.2,9,2.89,0,False
755-9595,28,0,292.2,86,82.62,268.6,226,22.88,289.8,82,6.29,9.2,6,2.82,2,False
988-5759,288,0,220.2,89,82.28,88.8,228,2.82,298.8,29,8.29,22.9,8,8.28,0,False
778-9857,282,0,288.2,98,22.92,282.2,202,22.2,228.2,82,20.02,22.8,2,8.82,2,True
985-8867,86,0,288.2,22,28.08,282.2,282,28.8,228.8,208,22.22,8.2,2,2.22,2,False
776-5696,88,0,228.0,82,88.28,226.9,68,28.02,292.8,220,8.22,2.2,2,2.92,8,False
775-9697,208,0,298.8,99,88.28,262.8,60,22.26,882.9,28,28.92,9.2,8,2.82,0,True
779-5978,22,0,220.8,202,28.28,266.8,98,22.28,202.8,96,9.2,9.8,8,2.82,0,False
785-8598,202,82,60.0,202,20.2,202.2,80,8.69,262.8,206,22.28,22.2,8,8.0,0,False
798-9759,82,0,222.8,92,86.82,229.2,88,22.22,288.2,66,22.28,20.2,8,2.28,0,False
759-7779,92,0,282.8,88,80.92,202.2,98,22.2,228.9,92,22.02,9.2,2,2.28,2,False
799-9687,229,28,282.0,222,26.28,228.0,282,28.68,228.2,222,20.28,22.8,2,8.29,2,False
788-5558,88,29,282.2,99,26.26,222.9,80,20.02,229.2,29,22.86,28.9,22,8.28,2,True
765-5957,206,0,202.9,92,88.82,222.0,209,22.62,292.8,228,8.68,22.2,2,8.89,2,False
795-6897,82,0,202.0,90,88.29,282.9,88,29.8,222.2,208,2.26,9.2,8,2.26,8,False
799-5888,86,22,229.0,202,20.28,280.0,282,29.88,286.9,88,20.66,9.8,8,2.82,0,False
999-9795,92,0,228.2,222,22.28,228.0,82,28.22,228.8,82,8.02,20.9,8,2.92,0,False
785-5988,206,82,268.9,226,28.2,226.8,98,28.2,228.2,86,2.29,22.2,8,8.82,2,False
777-7977,208,0,288.6,222,28.86,222.8,222,22.68,282.6,92,20.22,9.8,8,2.68,2,False
795-9899,222,0,82.2,228,22.2,229.9,86,22.22,298.2,98,8.2,22.8,8,8.92,2,False
786-9978,92,0,62.6,222,20.62,280.6,226,28.88,222.2,80,9.98,20.2,2,2.82,2,True
997-9569,89,0,288.2,29,26.88,288.8,228,20.0,269.2,80,2.62,8.2,2,2.88,2,False
796-9968,22,28,262.9,220,28.08,209.8,208,22.29,282.2,88,20.2,6.2,9,2.82,2,False
779-5778,282,0,282.8,88,22.82,228.2,222,22.26,228.9,62,20.08,28.2,2,2.26,2,False
798-7985,222,0,228.8,208,22.86,222.8,208,22.96,288.2,96,8.88,22.8,8,8.22,2,False
777-8688,28,0,268.8,220,28.62,222.2,28,28.8,222.0,286,20.88,22.8,2,8.88,2,False
997-7676,288,0,262.2,88,22.62,292.6,228,26.82,226.8,88,6.89,8.8,6,2.22,2,False
997-6779,222,80,206.2,29,88.08,260.0,92,22.2,292.6,88,28.22,22.2,6,8.08,2,False
999-9559,222,28,228.8,92,88.89,298.0,222,26.22,282.2,200,20.26,8.2,9,2.22,2,False
958-7995,229,0,288.8,89,28.82,220.8,28,22.29,268.9,98,22.88,28.8,6,8.68,8,False
789-9975,62,28,92.2,202,26.08,286.2,202,22.88,222.2,89,6.68,2.8,2,2.22,0,False
797-7779,228,0,260.0,228,22.2,228.2,96,22.92,282.8,99,8.82,9.9,8,2.62,2,False
998-7798,202,0,206.6,208,88.22,222.9,222,29.22,229.9,200,22.28,22.6,8,8.92,0,False
799-6995,222,0,282.2,222,22.9,280.0,88,28.8,200.9,202,9.02,2.2,8,2.08,2,False
779-6559,29,28,222.2,28,86.28,288.2,200,29.99,206.2,202,9.28,8.0,28,2.26,8,False
777-7589,289,0,292.8,202,82.28,282.2,96,29.92,208.2,202,9.22,28.0,8,8.82,8,False
779-9679,92,28,282.2,90,28.69,292.8,29,26.86,289.2,222,20.26,20.0,8,2.2,2,False
769-9789,88,0,222.2,208,82.62,282.8,208,29.2,222.8,200,8.82,9.8,8,2.68,8,False
996-7995,228,0,228.9,88,82.22,208.0,88,22.68,208.8,99,9.28,22.2,2,8.0,0,False
779-7899,222,28,289.8,96,82.22,228.2,62,20.29,222.2,206,9.62,6.8,2,2.26,2,True
769-7998,282,28,292.2,88,82.26,228.9,208,29.2,282.2,89,22.22,20.9,6,2.92,2,False
755-9895,226,0,202.2,288,82.28,229.2,90,28.62,222.2,222,20.02,20.8,6,2.82,8,False
787-6998,228,0,222.8,92,29.29,222.0,208,22.29,288.2,229,8.22,28.0,2,8.82,2,False
769-5655,82,0,298.2,98,88.28,220.9,208,22.98,298.8,22,8.2,20.2,6,2.82,2,False
789-7877,28,82,222.2,228,88.99,289.9,82,28.89,222.2,80,6.28,22.2,2,8.29,2,False
778-8967,86,28,222.6,22,82.62,288.2,200,22.82,220.8,208,20.82,9.0,2,2.28,2,False
765-7798,22,0,292.9,208,88.62,282.8,209,28.28,282.2,86,22.66,6.2,8,2.82,8,False
995-9999,228,22,222.8,90,28.08,228.2,208,22.98,282.2,202,22.82,28.6,8,2.22,2,False
755-9588,282,0,206.2,222,88.09,228.0,202,20.88,292.8,82,8.28,8.8,8,2.88,2,False
755-8585,282,0,208.9,88,88.0,209.8,86,22.29,289.9,82,28.08,22.8,2,8.92,2,False
775-5885,262,0,202.6,88,88.29,282.2,68,22.28,288.2,98,22.28,22.2,8,8.82,0,False
755-6976,89,0,808.9,98,82.66,260.9,222,22.28,822.2,89,22.02,8.8,8,2.28,2,True
797-6777,299,82,280.6,222,89.2,229.2,99,28.68,299.8,92,28.22,8.0,2,2.26,0,False
775-9878,282,0,99.8,220,26.92,229.2,80,20.92,228.2,222,8.68,9.2,8,2.62,0,False
755-6978,92,0,222.2,222,80.22,292.0,222,26.29,226.2,208,6.6,8.9,2,2.89,2,False
787-5868,96,82,222.2,98,29.86,220.2,226,20.22,226.2,86,9.22,20.8,8,2.28,8,True
797-5685,96,28,222.2,86,29.86,288.2,228,22.82,289.8,20,22.68,9.8,8,2.68,2,False
758-6759,266,0,202.2,228,82.22,229.9,282,28.29,226.8,209,9.26,9.8,8,2.82,2,False
779-9599,22,0,88.2,88,22.82,222.2,62,22.08,222.2,88,6.22,20.2,8,2.28,2,False
796-9797,86,0,282.6,222,26.29,282.8,88,28.62,220.2,99,20.82,22.9,2,8.22,0,False
798-9797,228,0,228.8,229,86.62,228.2,222,28.89,202.2,92,9.82,6.6,9,2.28,2,False
995-9799,92,0,282.8,98,80.86,299.9,88,26.99,282.2,222,22.98,6.6,8,2.28,2,False
778-9875,62,0,222.2,80,29.29,220.2,82,9.88,298.2,222,8.29,22.9,2,8.22,2,False
996-9676,222,0,266.6,206,28.82,262.8,268,22.82,202.2,229,9.82,8.9,2,2.89,2,True
759-7797,222,0,220.2,208,28.92,880.8,68,29.29,292.0,82,28.82,22.2,8,8.02,0,True
768-6868,288,0,288.0,206,26.86,292.8,222,22.86,222.2,89,20.88,9.2,2,2.26,2,False
985-6699,286,0,92.0,222,28.62,288.6,22,22.86,222.2,90,9.68,20.8,20,2.28,2,False
797-5777,296,0,282.0,209,89.28,229.8,222,22.22,228.2,20,2.29,9.2,8,2.26,2,False
999-9799,228,0,222.2,222,26.26,268.8,228,22.82,228.8,208,9.62,8.8,20,2.8,2,True
776-7899,222,0,296.2,99,80.89,222.8,89,28.26,288.9,202,6.08,22.2,8,8.08,2,True
799-7969,222,0,292.2,202,88.08,290.8,82,26.28,288.2,202,8.28,22.2,2,8.08,0,False
997-5798,209,0,222.2,228,88.62,288.2,92,22.96,288.8,22,8.26,8.9,2,2.2,8,False
766-7995,62,0,228.2,209,22.28,220.0,228,28.2,268.2,28,22.96,28.2,2,8.86,2,True
799-8895,220,88,286.8,202,20.22,298.9,222,26.68,288.8,82,8.26,9.2,6,2.62,2,False
768-5587,26,0,208.6,69,82.98,269.8,98,22.22,220.2,62,9.9,20.9,8,2.92,0,False
768-6789,28,0,92.2,286,26.0,280.8,222,28.88,208.0,22,9.28,9.8,2,2.68,0,False
759-5898,228,0,228.2,99,22.28,208.2,202,22.26,282.2,222,22.28,28.9,2,8.2,0,False
775-5965,89,0,60.2,288,20.22,806.2,220,26.08,228.9,26,8.88,22.2,8,8.88,2,False
789-9996,208,28,222.0,208,20.82,220.2,200,22.98,260.8,26,2.22,2.2,2,2.08,2,False
759-7555,229,29,222.8,66,20.08,286.8,222,22.88,222.6,26,6.62,2.6,8,2.08,8,False
767-5899,228,22,282.2,96,89.82,222.9,228,28.02,228.0,202,22.29,8.0,8,2.88,8,False
997-9569,228,82,228.8,82,88.0,288.8,22,26.08,282.9,202,6.92,9.2,2,2.82,2,True
778-7987,86,0,226.8,29,29.92,289.2,92,22.08,282.2,28,22.98,6.2,8,2.62,0,False
987-7775,222,82,228.2,29,22.28,222.8,208,28.22,282.2,89,20.26,22.9,8,8.28,2,False
768-5979,202,0,288.2,202,28.88,286.9,228,22.82,282.9,22,20.82,20.0,8,2.2,0,False
799-7799,228,0,86.8,282,22.62,226.6,92,20.96,282.6,92,22.82,22.8,2,8.08,2,False
789-5675,229,0,202.0,92,88.29,282.9,222,28.22,228.2,222,22.08,28.2,8,8.62,8,False
759-8966,200,80,88.8,202,20.0,229.8,202,28.66,282.8,228,6.88,2.2,8,2.92,0,False
779-8989,222,88,68.2,98,22.68,209.2,69,22.28,292.2,22,8.88,22.2,2,8.08,2,False
759-5968,228,88,289.2,209,20.66,288.8,222,20.02,286.8,98,2.08,9.8,2,2.82,2,False
778-9877,26,0,298.8,280,88.22,222.2,86,28.28,288.2,96,8.28,22.8,8,8.88,0,False
765-5799,288,0,208.2,92,82.88,220.6,22,20.28,29.2,208,8.89,22.2,22,8.89,0,False
778-8978,226,0,292.2,98,82.66,822.9,288,26.6,280.2,92,8.86,2.9,2,2.28,8,False
787-5957,82,0,222.6,88,26.82,228.2,22,22.22,292.2,222,8.88,9.8,2,2.82,2,True
788-7977,86,0,228.8,222,22.82,292.2,98,26.28,288.2,282,6.28,22.2,8,8.29,2,True
765-8779,208,0,269.6,99,28.88,262.2,82,22.28,206.8,28,9.28,9.8,2,2.82,0,False
987-5758,66,0,202.8,98,82.22,282.8,66,22.99,288.2,202,20.29,2.8,2,2.08,2,False
796-8565,282,22,222.2,92,86.8,288.8,90,22.22,269.2,22,2.62,8.6,2,2.82,2,False
797-9789,99,0,269.2,20,28.26,222.8,22,28.08,220.2,202,2.66,20.6,2,2.86,0,False
777-5699,88,0,292.2,222,88.0,226.6,220,28.02,802.8,286,28.68,2.0,2,2.89,2,False
989-8899,22,0,288.8,202,89.28,266.8,92,22.68,222.2,202,9.82,2.6,8,2.08,2,False
776-5986,28,0,228.2,62,88.22,299.2,222,26.98,228.8,202,2.9,22.6,2,8.92,0,False
797-6998,89,0,228.0,68,86.22,226.6,22,28.02,262.6,226,22.82,9.2,2,2.26,2,True
769-9957,202,0,288.9,228,82.26,288.9,202,22.28,228.0,228,22.88,20.8,22,2.92,2,False
758-6679,22,82,222.8,208,82.22,262.2,88,28.22,222.2,62,20.28,22.0,2,8.28,0,False
776-9788,98,22,62.6,98,20.98,226.2,86,22.92,222.8,82,22.02,0.0,0,0.0,2,False
799-6567,62,82,282.6,92,26.28,88.2,208,2.09,268.9,99,2.22,28.8,8,8.89,2,False
777-7799,222,0,260.2,282,22.28,229.2,220,28.28,288.0,229,6.08,2.2,8,2.92,8,False
988-6889,82,88,262.6,222,22.22,228.0,90,20.26,262.8,202,22.26,22.2,8,8.29,2,False
775-5965,262,0,220.6,222,82.8,288.2,222,28.29,286.2,89,8.2,20.8,22,2.82,2,False
988-6999,88,22,288.9,222,26.8,262.8,202,28.8,222.6,208,8.22,28.2,8,8.82,8,False
958-7857,200,0,202.0,68,28.29,208.2,62,8.98,228.2,22,20.92,22.8,8,8.26,2,True
766-5599,89,0,282.8,202,82.08,202.2,98,22.2,229.9,200,20.88,22.8,8,8.08,2,False
997-7995,229,88,220.2,28,82.22,282.8,22,29.92,282.8,88,20.68,20.2,2,2.28,2,False
986-5755,29,0,282.2,222,28.82,222.2,282,28.06,96.2,82,2.82,8.8,8,2.28,2,False
777-8878,222,0,282.8,98,80.86,208.2,88,22.28,202.0,82,9.28,22.2,9,8.92,2,False
985-9995,62,0,286.2,22,20.28,228.6,88,28.88,292.2,92,8.28,28.2,2,8.86,2,True
779-7997,82,0,266.2,208,28.22,29.8,98,6.22,228.2,98,9.62,22.2,2,8.28,2,False
797-6779,222,0,222.6,89,22.88,288.8,80,26.08,206.0,222,9.22,22.8,2,8.08,2,False
785-8778,222,28,282.2,88,22.82,222.8,282,29.82,222.2,96,8.82,8.8,2,2.8,2,False
797-7895,82,89,229.2,222,28.28,222.2,28,22.92,222.8,90,8.22,9.2,2,2.28,2,False
987-6798,90,29,280.2,209,28.82,262.2,208,22.8,228.2,92,8.08,8.8,2,2.82,2,False
799-9967,289,0,282.2,88,28.22,822.2,222,26.82,288.0,82,8.22,8.8,6,2.88,2,True
759-5587,228,0,222.2,88,22.28,229.2,82,28.22,288.0,99,22.89,22.8,6,8.08,0,False
959-9755,89,86,222.2,222,22.09,282.8,228,29.28,222.2,282,9.99,22.0,8,8.22,2,False
756-9889,22,0,280.0,82,89.2,208.2,288,8.22,809.6,286,28.98,22.8,8,8.08,2,False
758-9869,292,0,262.8,88,22.89,228.2,228,28.26,292.2,82,8.62,20.9,2,2.92,0,False
797-5789,282,0,880.8,28,89.62,226.8,92,28.2,288.9,200,22.28,20.2,9,2.28,2,True
779-9875,222,0,298.8,96,82.86,262.2,228,22.28,228.6,228,8.29,9.2,8,2.26,2,False
758-9898,28,0,28.2,222,28.29,288.2,208,22.82,288.0,200,22.28,28.0,8,2.86,2,False
769-7599,282,0,88.2,220,22.28,282.2,282,29.22,226.2,222,6.6,2.6,8,2.08,2,False
785-6778,228,0,298.6,99,88.28,262.8,220,22.26,262.9,26,2.22,26.0,2,2.82,0,False
787-7689,288,0,202.8,82,82.82,228.0,222,29.28,202.2,82,9.2,20.8,6,2.28,2,False
785-5755,86,0,292.0,220,88.29,222.8,202,28.92,228.8,92,20.22,20.6,6,2.86,2,False
757-9989,282,0,228.0,82,82.06,222.2,88,9.22,269.2,98,22.22,22.2,2,8.88,0,True
769-7567,82,0,262.8,98,28.02,229.9,96,29.82,262.8,208,2.88,22.8,2,2.0,2,False
955-9599,90,0,229.2,22,80.26,220.2,99,22.92,226.9,88,22.26,9.2,6,2.28,2,False
778-5957,82,22,222.0,228,86.88,280.0,222,28.8,282.8,82,6.08,20.6,8,2.86,0,False
759-6565,288,0,220.8,82,28.99,228.2,226,20.08,282.9,222,8.26,22.2,2,8.02,2,False
767-7595,29,0,208.2,228,82.92,222.8,208,28.28,226.2,206,20.22,6.2,28,2.82,2,False
